category,screen_name,created_at,text,favorite_count,retweet_count 
Education,WhipClyburn,2019-12-02 14:31:04,"b'Most of us don\xe2\x80\x99t think twice about being able to shop online, but thousands of Americans still lack access to basic\xe2\x80\xa6 https://t.co/4Elk2BiC7d'",1239,354
Education,EarthDayNetwork,2019-12-02 20:01:09,b'We are co-sponsoring and event with @FEEInt at #COP25 to make environmental education mandatory in all classrooms a\xe2\x80\xa6 https://t.co/pVWmLJcWfv',1867,128
Education,JGunlock,2019-12-02 22:31:53,b'Lying while looking into the eyes of a woman trying to get a better education for her child is deeply unsettling. https://t.co/72hjTQHukL',140,36
Education,OntarioGreens,2019-12-02 22:20:28,b'Neither teachers nor parents will endorse a plan to pull thousands of educators out of schools. \n\n@MikeSchreiner ur\xe2\x80\xa6 https://t.co/GNPpFZBEEi',95,46
Education,thekiranbedi,2019-12-02 03:07:52,"b'What if we begin our primary edu with values learning before we get into plus /minus. V learn to b polite, helpful,\xe2\x80\xa6 https://t.co/r32ofV4s1y'",1850,345
Education,DGComedy,2019-12-02 01:35:23,b'@VP @SecondLady Your administration literally fired everyone in the government whose job it was to find a cure for\xe2\x80\xa6 https://t.co/0aiYqIlcvu',2600,381
Education,RoyalFamily,2019-12-02 10:17:43,b'The Duke of Cambridge is currently in Kuwait where his visit will highlight the country\xe2\x80\x99s strong links with the UK\xe2\x80\xa6 https://t.co/EsviINReoU',2442,190
Education,LibDems,2019-12-02 10:12:06,"b'We are facing a Brexit brain drain. \n\n11,000 EU academics have left the UK since 2016, driven out by Johnson\xe2\x80\x99s reck\xe2\x80\xa6 https://t.co/CzNhzUScDL'",633,377
Education,DrMercyKorir,2019-12-02 10:46:37,"b'When the public education sector started ailing and failing, what did Kenyans do? Opt for private schools at a hand\xe2\x80\xa6 https://t.co/TQRcL8EbOp'",134,81
Education,chakrabortty,2019-12-02 09:08:24,b'My one year old daughter is leading a crawl-out at her nursery against any increase in education spending because t\xe2\x80\xa6 https://t.co/036JWZFkFa',601,105
Education,Shalupcrf,2019-12-02 03:42:23,"b'""This is the 1st time since Independence, that the taxes of Pple are being invested in the Pple itself, in form of\xe2\x80\xa6 https://t.co/WFmaMufS4M'",192,171
Education,LaylaMoran,2019-12-02 07:16:36,b'Lib Dems warn of Brexit brain drain as EU academics quit | Universities | The Guardian https://t.co/19jYztbmTl',594,347
Education,KensingtonRoyal,2019-12-02 08:37:49,b'@ukinkuwait Kuwait is working to tackle the global issue of plastic pollution through a combination of raising publ\xe2\x80\xa6 https://t.co/K4WuSZqotY',1056,172
Education,abhijeet_dipke,2019-12-02 04:23:56,b'Delhi Govt School topped India School Rankings 2019. \n\nWhen was the last time a government school outdone elite pri\xe2\x80\xa6 https://t.co/9rtO4CNj3z',422,242
Education,StandardKenya,2019-12-02 09:45:04,"b'Graduates, their parents and members of the public have started collecting signatures to petition president Uhuru K\xe2\x80\xa6 https://t.co/Iu73FaUt90'",253,86
Education,the_hindu,2019-12-02 02:42:08,"b'67% of education loans goes to general category students, shows HRD data | @pon_vasanth\n\n#education\nhttps://t.co/9l4bF1crst'",373,107
Education,wef,2019-12-02 08:30:19,b'These are the best universities in the world https://t.co/NykMIAenoo #education https://t.co/suk1akK5Oq',138,73
Education,wef,2019-12-02 05:00:13,b'These countries spend the most on university research https://t.co/mgZdXeEBVA #University #Education https://t.co/ejGtUrWt40',236,136
Education,aartic02,2019-12-02 05:20:17,b'\xe0\xa4\xaa\xe0\xa4\xa2\xe0\xa4\xbc\xe0\xa5\x87\xe0\xa4\x97\xe0\xa4\xbe India \xe0\xa4\xac\xe0\xa4\xa2\xe0\xa4\xbc\xe0\xa5\x87\xe0\xa4\x97\xe0\xa4\xbe India \nDelhi Government school topped India School Rankings .. \n#KejriwalPhirSe  https://t.co/YJo4J9rV0h',266,185
Education,calphonso,2019-12-02 00:41:17,b'TDSB cancelling kindergarten program for children with special needs. The cancellation reflects a broader debate in\xe2\x80\xa6 https://t.co/eB1qBVZQaT',33,41
Education,EFF,2019-12-02 00:15:00,"b'From smart doorbells watching Halloween Trick-or-Treating to daily school monitoring, children should not have to l\xe2\x80\xa6 https://t.co/vb1HuquKlZ'",61,39
Education,KentPage,2019-12-02 00:00:03,b'#DYK: +70 million children around the world received #education materials from #UNICEF between 2014-2018? \n\nEvery c\xe2\x80\xa6 https://t.co/n1EhOZtVur',28,16
Education,RepKarenBass,2019-12-02 00:43:48,"b'This #WorldAIDSDay, we must ensure that everyone \xe2\x80\x93 including the most vulnerable in the world \xe2\x80\x93 have access to educ\xe2\x80\xa6 https://t.co/Q6pvNG3MMY'",59,19
Education,mbirdfoundation,2019-12-02 01:25:55,"b""In honor of Phish's show at Nassau Coliseum tonight, the Foundation is sending a check for $1500 to support music e\xe2\x80\xa6 https://t.co/WLerMX3DrC""",128,20
Education,afneil,2019-12-03 18:58:42,b'Scotland has recorded its worst ever results for science and maths in the PISA international comparison of educatio\xe2\x80\xa6 https://t.co/cvK345DMHc',7249,2981
Education,briebriejoy,2019-12-03 22:14:39,"b""Bernie's plan includes free trade school, but they omit that inconvenient truth.\n\nWhat's short sighted is ignoring\xe2\x80\xa6 https://t.co/5PgK66ygmB""",2692,604
Education,kylegriffin1,2019-12-03 15:25:51,"b'Inbox: Michelle Obama announced on Giving Tuesday that she will donate more than $500,000\xe2\x80\x94the proceeds from merchan\xe2\x80\xa6 https://t.co/SISdJsPBik'",8749,1837
Education,davidsirota,2019-12-03 23:30:51,"b""Buttigieg is saying that as mayor, he's overseen a private college town in which 75% of people don't have a college\xe2\x80\xa6 https://t.co/8LtkY8nz9e""",1904,403
Education,deemadigan,2019-12-03 20:56:27,b'When you underfund education and underpay teachers you don\xe2\x80\x99t get good results. It\xe2\x80\x99s pretty simple. https://t.co/aAFMkQbmzQ',1069,266
Education,Jkylebass,2019-12-03 15:34:30,b'There is a $100MM loan on the WB\xe2\x80\x99s balance sheet directly to Xinjiang for \xe2\x80\x9ceducation\xe2\x80\x9d facilities. THE WORLD BANK HA\xe2\x80\xa6 https://t.co/upSDBtiMsx',1158,490
Education,SureshNakhua,2019-12-03 09:40:56,b'I went to Mantralaya and met everyone starting from security right upto State Education Minister Mr Rafik Zakaria -\xe2\x80\xa6 https://t.co/iwC4nUts2X',707,417
Education,drshamamohd,2019-12-03 14:27:23,"b""Didn't the #BJP govt realise it had no funds before announcing its Rs 2,600-crore education plan for J&amp;K and Ladakh\xe2\x80\xa6 https://t.co/hV6ap1mwg4""",536,311
Education,UNICEF,2019-12-03 22:45:00,b'The right to survive.\nThe right to family.\nThe right to health.\nThe right to education.\nThe right to safety.\nThe ri\xe2\x80\xa6 https://t.co/ZB1NwybXYX',956,353
Education,JoshLeCash,2019-12-03 04:57:07,b'Public education is organized child abuse https://t.co/syTTQ9as9e',2376,630
Education,DjokerNole,2019-12-03 16:25:29,b'Giving is all about love \xe2\x9d\xa4 We welcome you to join us in giving the gift of education and building a brighter future\xe2\x80\xa6 https://t.co/G5KWWEkCja',1846,365
Education,JebBush,2019-12-03 15:37:53,"b'Elizabeth Warren was so ""#PublicSchoolProud"" that she sent her son to expensive private schools for the majority of\xe2\x80\xa6 https://t.co/H3wrBKfcqf'",1319,332
Education,AndrewYang,2019-12-03 23:44:51,b'Thank you @rweingarten and @AFTunion for inviting us to the education forum! Teachers are the backbone of our commu\xe2\x80\xa6 https://t.co/FxsfDvSmoO',2520,382
Education,GavinWilliamson,2019-12-03 09:26:07,b'PISA results show our standing rising strongly.\n\n@Conservatives reforms are working &amp; deliver greater opportunity f\xe2\x80\xa6 https://t.co/a4xfuIZ92n',845,327
Education,NPDay,2019-12-03 12:01:25,"b'No funds, Modi govt puts on hold its Rs 2,600-crore education plan for Jammu and Kashmir. Reporting\xe2\x80\xa6 https://t.co/TRDULMN1YU'",382,229
Education,neiltyson,2019-12-03 02:06:07,"b'Planet Christmas Tree Ornamets\n...and hundreds of other fan-designed, Geeky-Tees &amp; pop-sockets.\n\nYup, I let Pluto s\xe2\x80\xa6 https://t.co/fl8Blr05Lx'",3493,325
Education,neiltyson,2019-12-03 01:53:31,"b'\xe2\x80\x9cThe Universe is under no obligation to make sense to you\xe2\x80\x9d\n\n..and hundreds of other fan-designed, Geeky-Tees &amp; pop-\xe2\x80\xa6 https://t.co/rqLreZbDnn'",5630,744
Education,neiltyson,2019-12-03 01:40:34,"b'\xe2\x80\x9cLet\xe2\x80\x99s Make America Smart Again\xe2\x80\x9d\n\n..and hundreds of other fan-designed, Geeky-Tees &amp; pop-sockets.\n\n(FYI: Portions o\xe2\x80\xa6 https://t.co/Z3j3N445rM'",4248,553
Education,ChrisCaesar,2019-12-03 04:06:27,"b'me: (drearily chuckling at The Simulation, nearing death) you maniacs.... (cough) absolutely bonkers freakazoids...\xe2\x80\xa6 https://t.co/qCbkbhQbIZ'",1518,351
Education,KamalaHarris,2019-12-03 00:05:39,"b'We\xe2\x80\x99ve placed a societal value on jobs that require a college education, while devaluing the jobs that don\xe2\x80\x99t.\n\nIn a\xe2\x80\xa6 https://t.co/4MlF9lD39p'",1942,528
Education,BreitbartNews,2019-12-03 01:26:32,b'Blexit in motion... https://t.co/6XZHD8GYxB',1284,392
Education,JulianCastro,2019-12-03 00:56:44,b'Higher education helped spark my interest in politics and public service. \n\nI\xe2\x80\x99m glad I could join political science\xe2\x80\xa6 https://t.co/RlZxnijP2M',445,80
Education,WinGatchalian74,2019-12-03 04:55:46,b'There should be a proper balance between government policy and the needs of higher education institutions.\xe2\x80\xa6 https://t.co/IiuLjq3FyY',108,109
Education,thekiranbedi,2019-12-03 03:51:04,b'A very useful piece written by Sachin Jain in @timesofindia today. If we can get the youth nurturance and education\xe2\x80\xa6 https://t.co/PNwhVEREXC',485,68
Education,WinGatchalian74,2019-12-03 03:30:09,b'#HappeningNow 2019 Philippine Education Conference https://t.co/gBkjYpBNcz',125,111
Education,billpeduto,2019-12-03 02:08:53,b'Pittsburgh will host leading Democratic presidential candidates for education forum  https://t.co/65dYa66BWv',432,69
Education,UNICEF,2019-12-03 01:00:37,b'DYK 10% of children have a disability?\n\nLet\xe2\x80\x99s work together to make sure children can access their right to educati\xe2\x80\xa6 https://t.co/qq0O6XnQXp',359,121
Education,robbystarbuck,2019-12-03 04:40:21,b'Are there any groups of right wing educators &amp; parents who spend time examining the curriculums going into our publ\xe2\x80\xa6 https://t.co/NGJaT0fQFf',218,49
Education,hrw,2019-12-03 03:41:41,b'Bangladesh: Rohingya Children Denied Education https://t.co/beJy67vRbF',55,51
Education,RoKhanna,2019-12-03 03:22:35,b'.\xe2\x81\xa6@paulwaldman1\xe2\x81\xa9 gets to the heart of the philosophical debate in our nomination contest. Do we believe that health\xe2\x80\xa6 https://t.co/PwxrKH3qxl',161,64
Technology,ewarren,2019-11-27 02:13:41,"b'Google recently hired a notorious union-busting firm\xe2\x80\x94and yesterday, fired four employees who were organizing their\xe2\x80\xa6 https://t.co/K5GnPh0nSn'",11287,2986
Technology,NatashaBertrand,2019-11-27 16:46:35,"b'.@Apple has complied with Russian demands to show Crimea as part of Russian territory on its apps, when viewed from\xe2\x80\xa6 https://t.co/WtvF7iuPzk'",3101,3364
Technology,kylegriffin1,2019-11-27 20:40:02,"b'The internal DHS watchdog found that the Trump admin anticipated it would separate 26,000 children if the ""zero tol\xe2\x80\xa6 https://t.co/c1capD7kUq'",1293,1158
Technology,MoonPie,2019-11-27 01:19:20,"b'We have the technology\n\nThe time is now\n\nScience can wait no longer\n\nWe can, should, must, blow up the sun'",10043,1640
Technology,nytimes,2019-11-27 11:00:10,b'A 17-year-old American said TikTok had suspended her account after she posted a clip talking about China\xe2\x80\x99s detentio\xe2\x80\xa6 https://t.co/tSV8tnI7vz',2652,1106
Technology,marcorubio,2019-11-27 13:14:57,b'This is how China exports its censorship to America. #tiktok suspends account of user who posted about #China\xe2\x80\x99s per\xe2\x80\xa6 https://t.co/QAPWO29PIy',4233,2846
Technology,IngrahamAngle,2019-11-27 11:41:35,b'TikTok Blocks Teen Who Posted About China\xe2\x80\x99s Detention Camps via \xe2\x81\xa6@nytimes\xe2\x81\xa9 #controlthelanguage  https://t.co/7d4kIRSyAe',1506,1100
Technology,RitaPanahi,2019-11-27 21:51:18,b'American teen on TikTok tells you how to curl your lashes &amp; how China is engaged in ethic cleansing of the Uyghurs.\xe2\x80\xa6 https://t.co/TCR3pE3G3w',1561,601
Technology,RepJimBanks,2019-11-27 15:40:35,b'Frightening. China-owned tech companies have the ability to spread #CCP censorship around the globe. And that\xe2\x80\x99s exa\xe2\x80\xa6 https://t.co/us7XlYeBsg',1064,1019
Technology,antonioguterres,2019-11-27 22:59:00,"b'Technology can be used against people, but it can be used by people for a good cause.\n\nMy interview with @WIRED on\xe2\x80\xa6 https://t.co/UGCjH7GPMw'",1183,491
Technology,Ripple,2019-11-27 20:30:30,b'Ever wondered just how #blockchain technology powers payments? Our VP of Product Marketing demos how RippleNet and\xe2\x80\xa6 https://t.co/43vUMBtpg1',868,298
Technology,Unilever,2019-11-27 18:22:10,"b'#YoungEntrepreneursAwards winner 6,\xe2\x98\x80\xef\xb8\x8f SOLshare \xe2\x80\x93 the solar technology that\xe2\x80\x99s bringing income and electricity to iso\xe2\x80\xa6 https://t.co/OLY07Rs19Q'",6903,292
Technology,Huawei,2019-11-27 06:04:22,"b'Global thought leader on all things #cybersecurity, @profkevincurran, will speak about the state of cybersecurity a\xe2\x80\xa6 https://t.co/6aSa6pNZq7'",2649,214
Technology,deray,2019-11-27 03:08:00,b'A 17-year-old posted to TikTok about China\xe2\x80\x99s detention camps. She was locked out of her account https://t.co/0D9QGSTznW',565,357
Technology,ewarren,2019-11-27 01:20:26,"b""Monopolies are bad for consumers and our economy\xe2\x80\x94and they're bad for employees, too.\n\nBut when workers build a gras\xe2\x80\xa6 https://t.co/tXwT7O1IAx""",2090,505
Technology,mariamamini,2019-11-27 00:12:50,"b""Afghan American teen's strategic TikTok video about China's Muslim internment camps goes viral. Resulting in China\xe2\x80\xa6 https://t.co/JfE5ObS2DF""",194,85
Technology,IMPACTWRESTLING,2019-11-27 00:45:00,"b""It's 1983 and we thought twitch is that thing where your leg moves involuntarily, but apparently it's a place where\xe2\x80\xa6 https://t.co/j2ZRjkUK0B""",105,47
Technology,RitaPanahi,2019-11-27 00:55:02,"b'\xe2\x80\x98Dianne Jolley, the Dean of Science at the University of Technology, has pleaded not guilty to orchestrating a five\xe2\x80\xa6 https://t.co/39W3F9qYIP'",178,67
Technology,MattNavarra,2019-11-27 00:11:21,b'Twitter prepares for huge cull of inactive accounts https://t.co/8VU8w6zqLo https://t.co/mkuU3gDvmb',68,51
Technology,mariaressa,2019-11-27 01:06:19,b'It\xe2\x80\x99s an inflection point in history again proving that information is power in a world fundamentally changed by tec\xe2\x80\xa6 https://t.co/qrjR7MeG77',314,29
Technology,TheEconomist,2019-11-27 00:34:04,b'Fossil-fuel-producing countries say one thing and do another https://t.co/0IiJGvUWVC',56,38
Technology,Captsully,2019-11-27 00:58:01,b'Yet more reasons that the companies developing self-driving cars should not be using the general public as unwittin\xe2\x80\xa6 https://t.co/VBOAAhL0M9',76,16
Technology,shannoncoulter,2019-11-27 00:09:23,b'Two of the three white nationalist groups @juliacarriew reported on in The Guardian last week were just banned by F\xe2\x80\xa6 https://t.co/EHWFf2K7Vz',72,22
Technology,AskAnshul,2019-11-28 18:03:41,"b'22% of India\xe2\x80\x99s groundwater dried up or in critical state.\n\nNow, Israel comes forward to help India.\n\n- Israel is pr\xe2\x80\xa6 https://t.co/Iaam0h2lnA'",14712,3798
Technology,marklevinshow,2019-11-28 03:05:55,"b'Maybe genocidal megalomaniac Xi should adhere to the Hong King deal, end his concentration camps, stop stealing our\xe2\x80\xa6 https://t.co/euxVc8CYdc'",15247,5857
Technology,jayrosen_nyu,2019-11-28 03:55:50,"b'""Facebook\xe2\x80\x99s only Dutch factchecker has quit over the social network\xe2\x80\x99s refusal to allow them to highlight political\xe2\x80\xa6 https://t.co/NOUox3nGDY'",5385,3098
Technology,AmbassadorRice,2019-11-28 06:21:48,b'WTH??\n\nApple changes Crimea map to meet Russian demands - BBC News https://t.co/hWF95lAobi',9598,4016
Technology,CBCNews,2019-11-28 16:01:02,"b""TikTok's latest controversy serves as more proof the company cannot dispel the cloud of suspicion that follows Chin\xe2\x80\xa6 https://t.co/bximuoipck""",573,570
Technology,rashtrapatibhvn,2019-11-28 13:33:13,b'President Kovind interacted and served meals to the children during his visit to the Akshaya Patra Foundation in Vr\xe2\x80\xa6 https://t.co/JxIPhPO5yT',8304,934
